,avg BBEon_1,avg BBEon_2,avg BBEon_3,avg BBEon_4,avg BBEon_5,avg BBEon_6,avg BBEon_7,avg BBEon_8,avg BBEon_9,avg BBEon_10,avg BBEon_11,avg BBEon_12,avg BBEon_13,avg BBEon_14,avg BBEon_15,avg BBEon_16,avg BBEon_17,avg BBEon_18,avg BBEon_19,avg BBEon_20,avg BBEon_21,avg BBEon_22,avg MFCCon_1,avg MFCCon_2,avg MFCCon_3,avg MFCCon_4,avg MFCCon_5,avg MFCCon_6,avg MFCCon_7,avg MFCCon_8,avg MFCCon_9,avg MFCCon_10,avg MFCCon_11,avg MFCCon_12,avg DMFCCon_1,avg DMFCCon_2,avg DMFCCon_3,avg DMFCCon_4,avg DMFCCon_5,avg DMFCCon_6,avg DMFCCon_7,avg DMFCCon_8,avg DMFCCon_9,avg DMFCCon_10,avg DMFCCon_11,avg DMFCCon_12,avg DDMFCCon_1,avg DDMFCCon_2,avg DDMFCCon_3,avg DDMFCCon_4,avg DDMFCCon_5,avg DDMFCCon_6,avg DDMFCCon_7,avg DDMFCCon_8,avg DDMFCCon_9,avg DDMFCCon_10,avg DDMFCCon_11,avg DDMFCCon_12,avg BBEoff_1,avg BBEoff_2,avg BBEoff_3,avg BBEoff_4,avg BBEoff_5,avg BBEoff_6,avg BBEoff_7,avg BBEoff_8,avg BBEoff_9,avg BBEoff_10,avg BBEoff_11,avg BBEoff_12,avg BBEoff_13,avg BBEoff_14,avg BBEoff_15,avg BBEoff_16,avg BBEoff_17,avg BBEoff_18,avg BBEoff_19,avg BBEoff_20,avg BBEoff_21,avg BBEoff_22,avg MFCCoff_1,avg MFCCoff_2,avg MFCCoff_3,avg MFCCoff_4,avg MFCCoff_5,avg MFCCoff_6,avg MFCCoff_7,avg MFCCoff_8,avg MFCCoff_9,avg MFCCoff_10,avg MFCCoff_11,avg MFCCoff_12,avg DMFCCoff_1,avg DMFCCoff_2,avg DMFCCoff_3,avg DMFCCoff_4,avg DMFCCoff_5,avg DMFCCoff_6,avg DMFCCoff_7,avg DMFCCoff_8,avg DMFCCoff_9,avg DMFCCoff_10,avg DMFCCoff_11,avg DMFCCoff_12,avg DDMFCCoff_1,avg DDMFCCoff_2,avg DDMFCCoff_3,avg DDMFCCoff_4,avg DDMFCCoff_5,avg DDMFCCoff_6,avg DDMFCCoff_7,avg DDMFCCoff_8,avg DDMFCCoff_9,avg DDMFCCoff_10,avg DDMFCCoff_11,avg DDMFCCoff_12,avg F1,avg DF1,avg DDF1,avg F2,avg DF2,avg DDF2,std BBEon_1,std BBEon_2,std BBEon_3,std BBEon_4,std BBEon_5,std BBEon_6,std BBEon_7,std BBEon_8,std BBEon_9,std BBEon_10,std BBEon_11,std BBEon_12,std BBEon_13,std BBEon_14,std BBEon_15,std BBEon_16,std BBEon_17,std BBEon_18,std BBEon_19,std BBEon_20,std BBEon_21,std BBEon_22,std MFCCon_1,std MFCCon_2,std MFCCon_3,std MFCCon_4,std MFCCon_5,std MFCCon_6,std MFCCon_7,std MFCCon_8,std MFCCon_9,std MFCCon_10,std MFCCon_11,std MFCCon_12,std DMFCCon_1,std DMFCCon_2,std DMFCCon_3,std DMFCCon_4,std DMFCCon_5,std DMFCCon_6,std DMFCCon_7,std DMFCCon_8,std DMFCCon_9,std DMFCCon_10,std DMFCCon_11,std DMFCCon_12,std DDMFCCon_1,std DDMFCCon_2,std DDMFCCon_3,std DDMFCCon_4,std DDMFCCon_5,std DDMFCCon_6,std DDMFCCon_7,std DDMFCCon_8,std DDMFCCon_9,std DDMFCCon_10,std DDMFCCon_11,std DDMFCCon_12,std BBEoff_1,std BBEoff_2,std BBEoff_3,std BBEoff_4,std BBEoff_5,std BBEoff_6,std BBEoff_7,std BBEoff_8,std BBEoff_9,std BBEoff_10,std BBEoff_11,std BBEoff_12,std BBEoff_13,std BBEoff_14,std BBEoff_15,std BBEoff_16,std BBEoff_17,std BBEoff_18,std BBEoff_19,std BBEoff_20,std BBEoff_21,std BBEoff_22,std MFCCoff_1,std MFCCoff_2,std MFCCoff_3,std MFCCoff_4,std MFCCoff_5,std MFCCoff_6,std MFCCoff_7,std MFCCoff_8,std MFCCoff_9,std MFCCoff_10,std MFCCoff_11,std MFCCoff_12,std DMFCCoff_1,std DMFCCoff_2,std DMFCCoff_3,std DMFCCoff_4,std DMFCCoff_5,std DMFCCoff_6,std DMFCCoff_7,std DMFCCoff_8,std DMFCCoff_9,std DMFCCoff_10,std DMFCCoff_11,std DMFCCoff_12,std DDMFCCoff_1,std DDMFCCoff_2,std DDMFCCoff_3,std DDMFCCoff_4,std DDMFCCoff_5,std DDMFCCoff_6,std DDMFCCoff_7,std DDMFCCoff_8,std DDMFCCoff_9,std DDMFCCoff_10,std DDMFCCoff_11,std DDMFCCoff_12,std F1,std DF1,std DDF1,std F2,std DF2,std DDF2,skewness BBEon_1,skewness BBEon_2,skewness BBEon_3,skewness BBEon_4,skewness BBEon_5,skewness BBEon_6,skewness BBEon_7,skewness BBEon_8,skewness BBEon_9,skewness BBEon_10,skewness BBEon_11,skewness BBEon_12,skewness BBEon_13,skewness BBEon_14,skewness BBEon_15,skewness BBEon_16,skewness BBEon_17,skewness BBEon_18,skewness BBEon_19,skewness BBEon_20,skewness BBEon_21,skewness BBEon_22,skewness MFCCon_1,skewness MFCCon_2,skewness MFCCon_3,skewness MFCCon_4,skewness MFCCon_5,skewness MFCCon_6,skewness MFCCon_7,skewness MFCCon_8,skewness MFCCon_9,skewness MFCCon_10,skewness MFCCon_11,skewness MFCCon_12,skewness DMFCCon_1,skewness DMFCCon_2,skewness DMFCCon_3,skewness DMFCCon_4,skewness DMFCCon_5,skewness DMFCCon_6,skewness DMFCCon_7,skewness DMFCCon_8,skewness DMFCCon_9,skewness DMFCCon_10,skewness DMFCCon_11,skewness DMFCCon_12,skewness DDMFCCon_1,skewness DDMFCCon_2,skewness DDMFCCon_3,skewness DDMFCCon_4,skewness DDMFCCon_5,skewness DDMFCCon_6,skewness DDMFCCon_7,skewness DDMFCCon_8,skewness DDMFCCon_9,skewness DDMFCCon_10,skewness DDMFCCon_11,skewness DDMFCCon_12,skewness BBEoff_1,skewness BBEoff_2,skewness BBEoff_3,skewness BBEoff_4,skewness BBEoff_5,skewness BBEoff_6,skewness BBEoff_7,skewness BBEoff_8,skewness BBEoff_9,skewness BBEoff_10,skewness BBEoff_11,skewness BBEoff_12,skewness BBEoff_13,skewness BBEoff_14,skewness BBEoff_15,skewness BBEoff_16,skewness BBEoff_17,skewness BBEoff_18,skewness BBEoff_19,skewness BBEoff_20,skewness BBEoff_21,skewness BBEoff_22,skewness MFCCoff_1,skewness MFCCoff_2,skewness MFCCoff_3,skewness MFCCoff_4,skewness MFCCoff_5,skewness MFCCoff_6,skewness MFCCoff_7,skewness MFCCoff_8,skewness MFCCoff_9,skewness MFCCoff_10,skewness MFCCoff_11,skewness MFCCoff_12,skewness DMFCCoff_1,skewness DMFCCoff_2,skewness DMFCCoff_3,skewness DMFCCoff_4,skewness DMFCCoff_5,skewness DMFCCoff_6,skewness DMFCCoff_7,skewness DMFCCoff_8,skewness DMFCCoff_9,skewness DMFCCoff_10,skewness DMFCCoff_11,skewness DMFCCoff_12,skewness DDMFCCoff_1,skewness DDMFCCoff_2,skewness DDMFCCoff_3,skewness DDMFCCoff_4,skewness DDMFCCoff_5,skewness DDMFCCoff_6,skewness DDMFCCoff_7,skewness DDMFCCoff_8,skewness DDMFCCoff_9,skewness DDMFCCoff_10,skewness DDMFCCoff_11,skewness DDMFCCoff_12,skewness F1,skewness DF1,skewness DDF1,skewness F2,skewness DF2,skewness DDF2,kurtosis BBEon_1,kurtosis BBEon_2,kurtosis BBEon_3,kurtosis BBEon_4,kurtosis BBEon_5,kurtosis BBEon_6,kurtosis BBEon_7,kurtosis BBEon_8,kurtosis BBEon_9,kurtosis BBEon_10,kurtosis BBEon_11,kurtosis BBEon_12,kurtosis BBEon_13,kurtosis BBEon_14,kurtosis BBEon_15,kurtosis BBEon_16,kurtosis BBEon_17,kurtosis BBEon_18,kurtosis BBEon_19,kurtosis BBEon_20,kurtosis BBEon_21,kurtosis BBEon_22,kurtosis MFCCon_1,kurtosis MFCCon_2,kurtosis MFCCon_3,kurtosis MFCCon_4,kurtosis MFCCon_5,kurtosis MFCCon_6,kurtosis MFCCon_7,kurtosis MFCCon_8,kurtosis MFCCon_9,kurtosis MFCCon_10,kurtosis MFCCon_11,kurtosis MFCCon_12,kurtosis DMFCCon_1,kurtosis DMFCCon_2,kurtosis DMFCCon_3,kurtosis DMFCCon_4,kurtosis DMFCCon_5,kurtosis DMFCCon_6,kurtosis DMFCCon_7,kurtosis DMFCCon_8,kurtosis DMFCCon_9,kurtosis DMFCCon_10,kurtosis DMFCCon_11,kurtosis DMFCCon_12,kurtosis DDMFCCon_1,kurtosis DDMFCCon_2,kurtosis DDMFCCon_3,kurtosis DDMFCCon_4,kurtosis DDMFCCon_5,kurtosis DDMFCCon_6,kurtosis DDMFCCon_7,kurtosis DDMFCCon_8,kurtosis DDMFCCon_9,kurtosis DDMFCCon_10,kurtosis DDMFCCon_11,kurtosis DDMFCCon_12,kurtosis BBEoff_1,kurtosis BBEoff_2,kurtosis BBEoff_3,kurtosis BBEoff_4,kurtosis BBEoff_5,kurtosis BBEoff_6,kurtosis BBEoff_7,kurtosis BBEoff_8,kurtosis BBEoff_9,kurtosis BBEoff_10,kurtosis BBEoff_11,kurtosis BBEoff_12,kurtosis BBEoff_13,kurtosis BBEoff_14,kurtosis BBEoff_15,kurtosis BBEoff_16,kurtosis BBEoff_17,kurtosis BBEoff_18,kurtosis BBEoff_19,kurtosis BBEoff_20,kurtosis BBEoff_21,kurtosis BBEoff_22,kurtosis MFCCoff_1,kurtosis MFCCoff_2,kurtosis MFCCoff_3,kurtosis MFCCoff_4,kurtosis MFCCoff_5,kurtosis MFCCoff_6,kurtosis MFCCoff_7,kurtosis MFCCoff_8,kurtosis MFCCoff_9,kurtosis MFCCoff_10,kurtosis MFCCoff_11,kurtosis MFCCoff_12,kurtosis DMFCCoff_1,kurtosis DMFCCoff_2,kurtosis DMFCCoff_3,kurtosis DMFCCoff_4,kurtosis DMFCCoff_5,kurtosis DMFCCoff_6,kurtosis DMFCCoff_7,kurtosis DMFCCoff_8,kurtosis DMFCCoff_9,kurtosis DMFCCoff_10,kurtosis DMFCCoff_11,kurtosis DMFCCoff_12,kurtosis DDMFCCoff_1,kurtosis DDMFCCoff_2,kurtosis DDMFCCoff_3,kurtosis DDMFCCoff_4,kurtosis DDMFCCoff_5,kurtosis DDMFCCoff_6,kurtosis DDMFCCoff_7,kurtosis DDMFCCoff_8,kurtosis DDMFCCoff_9,kurtosis DDMFCCoff_10,kurtosis DDMFCCoff_11,kurtosis DDMFCCoff_12,kurtosis F1,kurtosis DF1,kurtosis DDF1,kurtosis F2,kurtosis DF2,kurtosis DDF2
0,-2.0957610678389416,-1.3345720638652936,-1.2831261711178452,-1.4077209481647142,-1.2542820035123416,-1.2248428399967093,-1.6255196959502278,-2.2336354606856035,-2.471540655765705,-2.13424338660229,-2.1522913028904544,-3.1371363003436836,-3.5231817810255435,-3.1959752190882518,-4.049438330359472,-4.88787406400801,-4.775347869009561,-4.3890011647692155,-4.374646322944576,-4.123191700474525,-5.297511388036791,-6.579853871583458,-2.2259347741737545,-2.7439465766175366,-12.314730949359742,-6.369791561186032,5.878407005827033,-8.318014216520476,9.6006630184557,-3.97026523074402,6.266267469924889,5.905782456757942,6.31858780883736,-13.58716273181827,0.009146970749582808,0.026331144743055375,-0.020538508670884276,-0.04702200051985337,0.06226641688263122,0.027977061546132824,-0.08883026434347889,0.01371521526502251,0.07654633704801236,-0.02712722013108878,-0.08452536675539052,0.07743573960633574,0.15700948290042366,0.15914583515332104,0.9168935969095624,0.49768936474724856,-0.4195824172468834,0.835649167028709,-0.5739562980641122,0.1903901153261901,-0.5914450651298717,-0.5224750481707071,-0.43271086473212583,1.08478273204574,-2.204462606508126,-0.8922311107466552,-0.9737578465879904,-1.4007097135030702,-1.4610718727641245,-1.6902501135619383,-2.3223737346592284,-3.042017832222472,-3.4912135871708703,-3.2214180154042453,-3.318075212373173,-3.742801647801733,-4.189852306299134,-4.1804005085519895,-4.527465200589224,-5.4108259374256935,-5.14341422268333,-5.338586555620782,-5.419756603178342,-5.536875478076245,-6.248724999625944,-7.1266006050731,-0.010214497728785306,-0.3729670380308393,-1.1861022721075747,-1.6339727236488375,-0.19809185240491547,-1.308830378849117,1.7127412645323972,-0.9925551597027924,0.529122555315264,2.564509025825537,2.1174015671938196,-2.41194541009314,0.034532755519721965,0.07076540970293041,0.4055563125906438,0.40721936424466737,-0.22589606720130276,0.1708665692208521,-0.40936241466983797,0.24361275553275052,-0.12239776765409009,-0.28388369590330764,-0.4664277637051904,0.621987614302326,-0.006439814787769511,0.004982999199492061,-0.21343295801225307,-0.10271640865433056,0.19509291424334035,0.21866754351540266,0.03565184137811447,0.026673317513079546,0.15020047831749106,-0.2869150627387119,-0.020684805251666088,-0.2025039777388946,742.7792936190283,-4.059348915480854,0.0035463678892067815,1618.2576131180847,-6.634843173909798,-0.15209042804278786,0.9186395531032806,1.1212794677288929,1.4168608044444082,1.9383973706395976,2.26063387437284,2.570429208607617,2.56058918547707,2.488417197564536,2.431411623234745,2.730305618961699,2.6858974046541007,2.057449938227661,1.9886353452940286,1.9432394024892439,1.6478710076907188,1.2278016979285287,1.4902591267328427,1.7972258100755236,1.8809798385957543,1.918328906367027,1.3029094127871739,1.414320326070986,2.787581736212483,1.5883458419498362,7.063602421942619,6.1259591384518695,4.296693793116725,6.428790645146711,5.326909212789775,2.6649148010717867,5.5655840156532665,3.788243800877996,5.392678713257272,7.335233479584783,3.0570657555408824,2.499424396853187,8.768209756199946,9.061474426291214,6.6035676199528535,7.073516647384699,8.171520211342253,3.754083782430185,5.07663712664049,5.159272615027097,5.52296823159243,10.523954074826191,4.432501675838726,4.332941628813378,13.210804264186404,15.290707957487912,10.92314004197675,10.616544675987427,13.56624363735998,6.214674127069798,6.355774501693158,8.26038612002679,7.958654919973849,17.18675111758027,0.5128121826281882,0.42278524005099277,0.6004333488611814,1.1520674896181384,1.4903716162953136,1.360810226539893,1.4840706395714254,1.2706962269636977,1.5647201528601655,1.4493480277798305,1.4493945812640505,1.2428060661799514,1.2527425007681117,1.3856726700388236,1.4792121020078588,0.9807693290556365,1.0400629893890354,1.2243773015597483,1.1254146831975547,1.1481725251918449,0.6464897000274259,0.7214665730581722,0.49376338429740574,0.7221642534774848,3.5969748265737045,3.965008748088202,2.2626303760210305,3.257865999917499,3.988269111032981,2.6827725900192663,1.6866344968625908,4.512597375848258,5.093712100341678,5.518316421938055,0.6360271497041652,0.7169647267848464,3.1790720850405396,3.1460830220467444,2.61949122959551,3.622958960842438,3.6857567943026894,2.672883372387208,2.155833390456878,4.120754581444758,4.677366041723188,5.046310957454086,1.0173771040644919,1.1093222809531018,4.428619117952884,4.18525356580454,3.7992741934762324,5.7712286280840175,5.200462527937973,4.019647791493512,3.827414852014209,5.826581596352976,6.858987279539619,7.26251100590958,382.58438807973323,281.56537845785465,427.78941518840656,520.0905069500025,479.3344152279308,723.4499688878105,-0.47210803981682375,-0.9354953010821127,-0.8158392129746002,-0.8131118788045674,-0.7730958340900118,-0.7473750760789996,-0.6345040148025807,-0.894808687555359,-0.8473744018801066,-0.8085222840129047,-0.837512245124406,-0.8364788561324489,-0.6828768080616014,-0.7940677601353622,-0.26759425205749054,-0.5022913893469849,0.05019649564914901,-0.251122803371111,-0.1579551744178284,-0.369751241975394,0.16608943522001043,-0.020810467725093786,-0.6186737724224077,0.48778062757169,0.3700278422201548,-0.6445933488517563,-0.3595689737967352,-0.3219494927358291,-0.2220360968762524,0.18785249670749074,-0.2616325343827244,0.14488933875674445,0.4624538154794362,0.3606870561988592,1.3098092405560577,0.34337869403923105,-0.2115044147082425,0.5706159723511273,-0.19716050016533374,-1.089317146801609,-0.14641051648174863,-0.2876770305676753,-0.01795571767692617,0.7292432858430833,0.5111411584592118,-0.6449127913114182,-0.1728024897381151,-0.27471912476179755,-0.8275261271674904,-0.38308220560078354,0.6283743732184989,0.6052751360018133,0.45778902240316666,-0.6321636598255398,0.1666682139816191,0.1967960560473034,-0.5230272853264972,-0.573596350841899,0.05698252465383349,-0.24459747411076613,-0.3781401952519027,-0.32542318811422594,-0.3341139939676679,0.09142626493265865,0.6527838009303428,0.6749824773353696,0.7903906229458969,0.9637361298902679,0.09782969754331265,-0.94003726469514,-0.7095314092553896,-0.21675291724588602,-0.10056880326254931,0.12347984561606803,0.04754983345831691,0.6459749608688268,0.821961547209796,1.2642598452390663,0.9164092285084497,-0.3260482334757519,-0.01705947132353634,-1.9033966487713618,-2.758605735855605,-2.295649623148831,1.8857163570158388,-2.874030253292878,2.421090878938501,-2.1445998165194755,1.5750426888949938,2.3499096046366965,2.4422823300757694,-2.704559778751296,1.1913563786554962,-1.3785748178272024,-1.8768778978371825,-1.510243566963894,-0.3449256210768099,1.5023168142668184,0.3127000505136352,0.8830148132561914,0.285386276757023,-0.28964645236087166,-0.44490946682194293,-1.9572656513995896,-1.1625594197962688,0.7100003007512176,2.210109491649968,0.7655652334866281,0.0657712660241747,1.4447248707264784,-0.019566076574337746,-0.2653360101758873,-0.4952466016234929,-1.435495459980581,-0.013223566959467836,1.6763839101623808,1.2614999472187587,0.14742315070179488,-0.36716089086018283,0.665260850184401,0.2687176116406117,-0.1481745593325895,-1.4054011797576544,0.28163948244122183,-0.43838295027377105,-0.5678922479803967,-0.6962319236275127,-0.8468041671790196,-1.1213246643897319,-0.7797399392010096,-0.832302313324456,-0.9170217094679267,-0.7402798808232522,-0.7140625993344965,-0.9727226691256239,-0.8545836302093881,-0.958646165017389,-0.9644697921555063,-1.009368488413814,-1.1692947729456407,-1.032405338627594,-1.11228485892813,-0.8770940640413865,-0.9737540882324311,-1.1720232386808447,-0.7990890581903058,-0.5380938936836595,0.08603652888954505,-0.6569850376579982,-0.9530067130040778,-0.4057534364171511,-0.07729968153038946,-1.414880855525332,-0.8158110182904057,-0.9032986669638183,-0.6992404745967091,1.4515274425578797,-0.9170752811775946,-0.8019417030257499,0.43421583015686904,-0.31106122081043397,0.8438507074793202,-1.016926944251989,0.249790519995845,-0.2867249740377882,0.05481096534933538,-0.3401294918309432,-0.44129752956512647,-0.2019391847371721,-0.6917773707824981,-0.5263289860865585,0.49440781291964964,-0.39809323541180097,-0.027767763397850587,-0.844854591272993,0.8614766766628001,-1.2656240007457413,-0.14566187341544534,0.5617319040643083,-0.32177828587810753,-0.8930681086800982,-0.44559139483351107,-0.4683208714067977,-0.43874603582253124,-0.6304788843653157,-0.6812854275548612,-0.721396506779842,-0.0018243288823769355,0.10014324472570024,0.267177865773748,-0.3163625646691015,0.22763844469050332,-0.20703147087421048,-0.7238863983689634,-1.2364610500546915,-0.9212319987006534,-0.8599917073067012,-0.5188462424119398,0.017645013416002886,0.8980221253192688,0.7306656833939322,1.9310727102704828,1.872301167714392,3.0367451725731875,6.525949140103574,3.7600427783139754,4.99776857509561,7.295778059091152,4.217643480862957,3.3075522138095854,1.5318345997262623,4.638941187938301,4.044586203148822,6.2225482033675,3.0076429901481347,4.49277521837803,9.739063763860564,9.03024577808021,1.248956289968862,5.454019449678615,7.698233031476342,6.1460762220750045,0.430562105512295,2.559976292642001,8.395541717057236,9.65934042455526,1.8549262455061575,4.268616476602776,13.25723307167316,5.524387312377636,2.1539089196458887,5.391601688321563,3.519293423331116,1.4348933697883712,1.086799794815124,3.7518853353749284,2.6054248511301425,12.04381850397719,0.3142052124050827,10.609184074847613,3.722998864005202,-0.6969215552879957,11.107769463812895,6.575661339816827
